-12.749,8.235,-1000.948975
-13.847,7.625,-1001.315002
-10.187,8.052,-1000.400024
-11.834,6.405,-999.484985
-11.834,6.405,-999.484985
-11.834,6.405,-999.484985
-11.834,6.405,-999.484985
-14.64,7.564,-995.703003
-14.64,7.564,-995.703003
-14.64,7.564,-995.703003
-12.505,7.442,-1001.986023
-12.505,7.442,-1001.986023
-12.505,7.442,-1001.986023
-13.054,7.747,-1002.107971
-13.054,7.747,-1002.107971
-10.797,8.723,-996.617981
-10.797,8.723,-996.617981
-11.895,8.357,-1000.460999
-15.128,8.174,-996.495972
-12.261,6.283,-1001.375977
-12.261,6.283,-1001.375977
-11.651,7.259,-999.911987
-10.675,7.259,-1002.35199
-12.444,6.893,-1000.460999
-12.444,6.893,-1000.460999
-14.396,7.869,-998.630981
-14.396,7.869,-998.630981
-14.396,7.869,-998.630981
-14.396,7.869,-998.630981
-9.272,8.967,-1000.094971
-9.272,8.967,-1000.094971
-12.383,7.015,-1000.400024
-8.967,6.527,-996.73999
-8.967,6.527,-996.73999
-8.967,6.527,-996.73999
-12.322,8.784,-996.862
-12.322,8.784,-996.862
-12.322,8.784,-996.862
-12.322,8.784,-996.862
-12.322,8.784,-996.862
-12.322,8.784,-996.862
-13.603,8.235,-998.630981
-13.603,8.235,-998.630981
-8.235,7.137,-1002.534973
-8.235,7.137,-1002.534973
-8.235,7.137,-1002.534973
-13.481,8.052,-997.838013
-10.187,6.588,-1002.413025
-14.152,7.869,-997.898987
-13.908,10.187,-1000.338989
-9.455,8.357,-994.788025
-9.455,8.357,-994.788025
-15.738,7.869,-1001.619995
-11.773,8.662,-999.119019
-11.773,8.662,-999.119019
-15.86,7.32,-996.312988
-15.86,7.32,-996.312988
-12.017,6.161,-1001.864014
-9.943,6.405,-1001.68103
-14.945,9.211,-998.935974
-14.701,9.638,-1001.375977
-12.017,7.259,-1000.827026
-12.383,9.211,-1001.254028
-12.505,7.747,-1001.559021
-13.847,8.54,-999.362976
-13.847,8.54,-999.362976
-13.847,8.54,-999.362976
-13.847,8.54,-999.362976
-13.908,8.784,-997.106018
-13.908,8.784,-997.106018
-13.664,7.381,-996.73999
-11.224,7.198,-998.935974
-11.224,7.198,-998.935974
-10.004,6.405,-997.898987
-10.004,6.405,-997.898987
-10.004,6.405,-997.898987
-13.054,7.442,-997.53302
-11.163,6.161,-1001.375977
-11.163,6.161,-1001.375977
-11.163,6.161,-1001.375977
-11.163,6.161,-1001.375977
-14.335,7.869,-1001.070984
-14.213,6.893,-996.73999
-14.213,6.893,-996.73999
-11.102,6.893,-998.143005
-11.102,6.893,-998.143005
-11.895,5.978,-998.265015
-14.579,8.418,-997.471985
-14.884,8.113,-996.922974
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-14.823,6.832,-1001.070984
-9.577,7.32,-997.898987
-12.2,8.967,-999.119019
-12.139,6.527,-998.325989
-10.187,7.686,-997.53302
-15.067,7.991,-1001.864014
-15.067,7.991,-1001.864014
-11.468,7.259,-999.119019
-11.468,7.259,-999.119019
-11.468,7.259,-999.119019
-11.468,7.259,-999.119019
-11.468,7.259,-999.119019
-12.749,7.259,-999.546021
-10.004,6.527,-1001.559021
-10.004,6.527,-1001.559021
-13.969,8.174,-997.593994
-13.969,8.174,-997.593994
-11.468,7.869,-997.593994
-13.359,5.978,-997.289001
-13.359,5.978,-997.289001
-13.359,5.978,-997.289001
-14.457,7.137,-998.143005
-15.372,7.32,-999.606995
-12.993,8.601,-999.362976
-12.993,8.601,-999.362976
-12.993,8.601,-999.362976
-13.969,8.174,-1005.645996
-13.969,8.174,-1005.645996
-13.969,8.174,-1005.645996
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-14.64,7.869,-1003.69397
-11.407,6.1,-997.593994
-11.407,6.1,-997.593994
-13.786,8.174,-994.788025
-13.786,8.174,-994.788025
-13.054,7.32,-999.119019
-10.98,7.198,-1003.632996
-15.128,8.296,-1000.033997
-15.128,8.296,-1000.033997
-13.237,7.808,-996.374023
-11.712,7.808,-998.265015
-12.383,7.808,-997.349976
-14.274,7.503,-1001.070984
-14.457,8.113,-1001.802979
-11.834,8.113,-994.177979
-15.86,7.991,-998.265015
-11.102,6.1,-998.265015
-13.481,6.283,-996.557007
-13.115,7.686,-1001.070984
-13.115,7.686,-1001.070984
-13.115,7.686,-1001.070984
-12.627,8.174,-1000.827026
-12.627,8.174,-1000.827026
-12.81,7.747,-997.289001
-13.42,8.845,-1000.460999
-14.823,6.771,-995.276001
-11.529,6.71,-1000.156006
-11.895,7.564,-998.752991
-11.895,7.564,-998.752991
-13.908,8.296,-1002.291016
-11.102,7.32,-997.53302
-10.736,7.259,-1000.156006
-10.736,7.259,-1000.156006
-12.261,7.747,-1000.460999
-12.749,7.564,-998.692017
-12.749,7.564,-998.692017
-13.969,8.967,-998.020996
-10.248,8.967,-1002.35199
-14.884,7.991,-998.875
-14.884,7.991,-998.875
-14.884,7.991,-998.875
-14.701,7.137,-998.875
-12.017,7.381,-999.302002
-9.394,6.222,-1001.864014
-9.394,6.222,-1001.864014
-9.394,6.222,-1001.864014
-10.309,8.723,-1000.888
-11.895,8.052,-996.130005
-14.152,5.856,-998.814026
-14.152,5.856,-998.814026
-14.152,5.856,-998.814026
-14.152,5.856,-998.814026
-14.152,5.856,-998.814026
-12.749,8.784,-1000.827026
-13.115,8.906,-998.387024
-16.165001,9.821,-998.997009
-13.298,9.394,-1000.156006
-13.298,9.394,-1000.156006
-10.37,8.113,-1000.338989
-10.37,8.113,-1000.338989
-9.882,6.649,-999.484985
-13.054,9.455,-1000.888
-13.054,9.455,-1000.888
-13.054,9.455,-1000.888
-13.054,9.455,-1000.888
-12.749,6.222,-996.984009
-8.845,8.357,-996.922974
-8.845,8.357,-996.922974
-13.176,8.906,-999.179993
-13.176,8.906,-999.179993
-13.359,7.32,-997.044983
-9.577,7.076,-994.909973
-13.481,8.357,-995.580994
-14.396,8.418,-999.66803
-14.335,7.625,-999.179993
-9.638,7.076,-998.570007
-13.237,6.954,-998.752991
-11.895,8.662,-1000.460999
-11.895,8.662,-1000.460999
-11.895,8.662,-1000.460999
-10.492,7.076,-1000.888
-10.492,7.076,-1000.888
-13.237,8.784,-994.909973
-12.81,8.174,-998.997009
-12.81,8.174,-998.997009
-11.773,6.283,-1001.802979
-10.492,7.564,-998.08197
-10.309,6.283,-999.484985
-11.834,7.381,-996.862
-14.457,8.296,-999.911987
-13.664,8.113,-1002.046997
-9.577,8.54,-1002.596008
-12.444,6.771,-999.362976
-12.444,6.771,-999.362976
-12.444,6.771,-999.362976
-12.444,6.771,-999.362976
-12.749,6.161,-1000.643982
-12.017,8.723,-1001.315002
-12.017,8.723,-1001.315002
-12.017,8.723,-1001.315002
-13.603,8.662,-998.630981
-13.603,8.662,-998.630981
-11.773,8.113,-1001.254028
-13.725,6.771,-997.838013
-12.749,6.954,-998.692017
-12.749,6.954,-998.692017
-12.749,6.954,-998.692017
-15.128,8.845,-999.179993
-10.065,5.246,-998.508972
-13.115,6.771,-998.265015
-12.261,9.089,-1001.559021
-11.651,7.137,-1002.778992
-12.2,7.137,-1000.705017
-10.98,8.662,-1001.619995
-10.98,8.662,-1001.619995
-10.98,8.662,-1001.619995
-10.98,8.662,-1001.619995
-10.98,8.662,-1001.619995
-10.98,8.662,-1001.619995
-11.102,6.039,-995.703003
-11.102,6.039,-995.703003
-13.298,6.588,-1000.094971
-13.298,6.588,-1000.094971
-15.189,7.137,-998.630981
-14.823,7.32,-998.570007
-14.823,7.32,-998.570007
-11.041,8.235,-999.119019
-11.041,8.235,-999.119019
-11.285,7.808,-1000.765991
-8.357,7.015,-1001.375977
-13.359,8.174,-998.020996
-13.359,8.174,-998.020996
-13.359,8.174,-998.020996
-13.359,8.174,-998.020996
-13.359,8.174,-998.020996
-13.359,8.174,-998.020996
-13.237,7.198,-999.911987
-13.237,7.198,-999.911987
-11.712,7.381,-1001.802979
-11.712,7.381,-1001.802979
-12.261,10.309,-1002.169006
-12.261,10.309,-1002.169006
-12.261,10.309,-1002.169006
-12.261,8.662,-998.935974
-13.908,7.442,-999.119019
-13.908,7.442,-999.119019
-13.725,7.93,-997.411011
-12.993,7.747,-999.789978
-15.311,7.015,-996.312988
-13.786,7.991,-999.973022
-9.821,6.466,-999.546021
-12.505,7.015,-998.752991
-12.505,7.015,-998.752991
-12.505,7.015,-998.752991
-16.226,8.967,-1002.473999
-11.468,7.503,-996.312988
-11.468,7.503,-996.312988
-12.078,7.137,-1000.338989
-12.078,7.137,-1000.338989
-10.248,7.503,-1002.534973
-13.969,7.625,-1000.521973
-13.969,7.625,-1000.521973
-10.797,7.991,-1003.632996
-10.797,7.991,-1003.632996
-14.335,6.771,-995.825012
-14.823,7.198,-995.763977
-14.091,7.625,-1001.315002
-12.2,8.784,-1002.35199
-11.956,8.174,-998.752991
-11.956,8.174,-998.752991
-11.956,8.174,-998.752991
-12.871,5.917,-1002.046997
-12.993,8.662,-1000.827026
-12.993,8.662,-1000.827026
-12.993,8.662,-1000.827026
-16.348,7.137,-999.546021
-16.348,7.137,-999.546021
-13.603,7.259,-998.08197
-12.871,7.442,-997.411011
-14.213,7.442,-1001.254028
-14.213,7.442,-1001.254028
-12.322,7.564,-998.692017
-12.322,7.564,-998.692017
-12.322,7.564,-998.692017
-13.908,7.625,-1000.21698
-10.309,7.32,-996.73999
-10.309,7.32,-996.73999
-12.017,8.479,-995.215027
-11.834,6.283,-998.203979
-11.834,6.283,-998.203979
-13.115,8.723,-1001.864014
-13.054,8.906,-999.179993
-13.054,8.906,-999.179993
-13.054,8.906,-999.179993
-11.407,6.161,-996.617981
-11.773,10.065,-1001.01001
-11.773,10.065,-1001.01001
-15.799,7.381,-999.484985
-13.42,8.418,-996.495972
-13.42,8.418,-996.495972
-13.42,8.418,-996.495972
-14.152,9.089,-1002.291016
-14.152,9.089,-1002.291016
-14.152,9.089,-1002.291016
-14.152,9.089,-1002.291016
-10.187,8.296,-1001.559021
-10.187,8.296,-1001.559021
-11.895,8.479,-999.546021
-9.577,7.93,-1003.937988
-12.505,8.052,-1001.619995
-12.505,8.052,-1001.619995
-12.444,7.015,-998.692017
-11.529,7.442,-994.971008
-11.529,7.442,-994.971008
-14.152,7.442,-999.179993
-9.882,8.601,-1003.877014
-13.847,6.71,-1000.888
-13.847,6.71,-1000.888
-13.847,6.71,-1000.888
-13.847,6.71,-1000.888
-13.847,6.71,-1000.888
-13.298,7.564,-997.471985
-9.76,7.808,-1001.437012
-9.76,7.808,-1001.437012
-15.738,5.307,-1003.999023
-15.738,5.307,-1003.999023
-15.738,5.307,-1003.999023
-15.738,5.307,-1003.999023
-13.725,8.113,-998.387024
-13.725,8.113,-998.387024
-13.725,8.113,-998.387024
-16.775,7.747,-1001.254028
-16.775,7.747,-1001.254
-16.775,7.747,-1001.254028
-11.712,6.71,-999.057983
-11.712,6.71,-999.057983
-11.712,6.71,-999.057983
-13.237,10.065,-998.508972
-13.481,7.93,-999.851013
-13.725,7.137,-997.960022
-13.725,7.137,-997.960022
-11.041,5.246,-996.312988
-12.627,7.015,-999.119019
-12.627,7.015,-999.119019
-13.176,8.479,-1001.192993
-13.176,8.479,-1001.192993
-8.784,8.54,-1003.14502
-11.468,6.832,-998.325989
-13.115,10.126,-1003.510986
-13.115,10.126,-1003.510986
-13.115,10.126,-1003.510986
-13.115,10.126,-1003.51098
-11.041,9.333,-1000.583008
-12.81,6.405,-1001.864014
-10.736,3.721,-997.349976
-11.651,6.527,-1001.375977
-11.651,6.527,-1001.375977
-11.651,6.527,-1001.375977
-13.908,7.869,-1002.961975
-13.908,8.052,-1001.619995
-12.871,8.418,-1003.267029
-12.871,8.418,-1003.267029
-12.139,8.967,-999.362976
-12.993,7.625,-1001.375977
-12.322,7.686,-1000.338989
-11.773,7.198,-1002.169006
-11.773,7.198,-1002.169006
-11.773,7.198,-1002.169006
-11.773,7.198,-1002.169006
-11.773,7.198,-1002.169006
-11.407,6.405,-999.119019
-12.261,7.137,-1001.132019
-14.762,7.137,-998.752991
-14.762,7.137,-998.752991
-12.505,5.307,-995.093018
-12.505,5.307,-995.093018
-11.834,8.113,-998.447998
-12.078,8.54,-1002.22998
-13.542,8.357,-1001.924988
-13.542,8.357,-1001.924988
-13.542,8.357,-1001.924988
-14.457,8.662,-1001.924988
-13.115,8.113,-998.265015
-12.2,10.98,-1001.986023
-12.2,10.98,-1001.986
-12.2,10.98,-1001.986023
-14.518,8.845,-998.265015
-14.518,8.845,-998.265015
-14.457,8.174,-997.960022
-14.457,8.174,-997.960022
-13.237,6.893,-997.716003
-16.226,7.381,-995.336975
-12.017,6.649,-997.716003
-12.017,6.649,-997.716003
-13.786,5.795,-998.447998
-14.64,8.113,-999.241028
-14.64,8.113,-999.241028
-10.736,7.137,-1000.765991
-14.274,8.174,-1000.521973
-8.967,8.906,-998.387024
-8.967,8.906,-998.387024
-8.967,8.906,-998.387024
-8.967,8.906,-998.387024
-11.956,8.662,-1002.169006
-12.139,6.405,-1000.583008
-12.383,7.503,-996.374023
-12.383,7.503,-996.374023
-12.383,7.503,-996.374023
-10.065,8.662,-999.851013
-16.287001,10.126,-1003.267029
-16.287001,10.126,-1003.267029
-12.566,9.028,-997.166992
-12.566,9.028,-997.166992
-12.017,7.625,-997.106018
-12.017,7.625,-997.106018
-11.285,6.954,-997.411011
-13.42,8.906,-997.53302
-13.42,8.906,-997.53302
-8.906,9.699,-999.424011
-8.906,9.699,-999.424011
-8.906,9.699,-999.424011
-13.237,6.527,-997.228027
-8.723,8.662,-1000.460999
-8.723,8.662,-1000.460999
-12.749,6.405,-999.302002
-12.749,6.405,-999.302002
-14.213,8.54,-997.349976
-14.213,8.54,-997.349976
-14.213,8.54,-997.349976
-12.688,7.198,-999.179993
-15.372,7.381,-999.241028
-15.372,7.381,-999.241028
-15.372,7.381,-999.241028
-15.372,7.381,-999.241028
-12.81,7.869,-996.679016
-12.81,7.869,-996.679016
-12.383,8.479,-1001.802979
-12.261,6.1,-1001.437012
-12.261,6.1,-1001.437012
-14.884,8.662,-999.789978
-12.2,8.296,-1000.338989
-12.2,8.296,-1000.338989
-14.64,7.93,-999.179993
-14.335,9.516,-1001.742004
-15.372,10.004,-1001.192993
-8.54,9.211,-994.788025
-13.847,7.808,-997.166992
-13.908,7.869,-1000.338989
-10.98,8.784,-1000.156006
-10.98,8.784,-1000.156006
-14.274,7.503,-998.570007
-13.237,8.113,-1000.643982
-13.237,8.113,-1000.643982
-13.237,8.113,-1000.643982
-13.237,8.113,-1000.643982
