1016.382019, -7.442000, -26.230000 
11019.005005, -10.187000, -21.777000 
1021.383972, -11.346000, -23.240999 
1021.383972, -11.346000, -23.240999 
1021.383972, -11.346000, -23.240999 
1021.383972, -11.346000, -23.240999 
1015.833008, -10.370000, -25.315001 
1016.992004, -8.845000, -25.193001 
1016.869995, -9.577000, -23.667999 
1016.869995, -9.577000, -23.667999 
1019.859009, -10.065000, -26.778999 
1016.382019, -8.662000, -29.584999 
1016.382019, -8.662000, -29.584999 
1016.382019, -8.662000, -29.584999 
1016.747986, -9.943000, -26.778999 
1016.747986, -9.943000, -26.778999 
1018.333984, -10.980000, -21.045000 
1016.198975, -9.821000, -27.205999 
1017.663025, -9.333000, -22.082001 
1017.479980, -10.065000, -23.424000 
1014.734985, -9.516000, -23.118999 
1018.943970, -9.699000, -22.997000 
1018.943970, -9.699000, -22.997000 
1020.041992, -9.638000, -24.583000 
1020.041992, -9.638000, -24.583000 
1020.041992, -9.638000, -24.583000 
1018.028992, -10.126000, -25.132000 
1018.028992, -10.126000, -25.132000 
1018.028992, -10.126000, -25.132000 
1017.419006, -8.723000, -26.047001 
1017.419006, -8.723000, -26.047001 
1016.198975, -10.187000, -25.864000 
1016.198975, -10.187000, -25.864000 
1016.198975, -10.187000, -25.864000 
1016.198975, -10.187000, -25.864000 
1019.370972, -9.211000, -20.862000 
1019.370972, -9.211000, -20.862000 
1019.370972, -9.211000, -20.862000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1012.051025, -11.102000, -25.986000 
1016.442993, -9.577000, -24.278000 
1021.078979, -10.553000, -21.533001 
1021.078979, -10.553000, -21.533001 
1021.078979, -10.553000, -21.533001 
1020.530029, -7.503000, -31.171000 
1020.530029, -7.503000, -31.171000 
1020.530029, -7.503000, -31.171000 
1018.151001, -10.675000, -20.313000 
1018.273010, -10.187000, -26.108000 
1018.273010, -10.187000, -26.108000 
1018.273010, -10.187000, -26.108000 
1018.273010, -10.187000, -26.108000 
1019.370972, -11.163000, -23.851000 
1019.370972, -11.163000, -23.851000 
1014.734985, -9.577000, -25.315001 
1014.734985, -9.577000, -25.315001 
1014.734985, -9.577000, -25.315001 
1018.333984, -10.248000, -23.180000 
1016.138000, -8.784000, -27.327999 
1016.138000, -8.784000, -27.327999 
1016.869995, -9.028000, -25.375999 
1019.127014, -8.113000, -25.132000 
1019.127014, -8.113000, -25.132000 
1019.249023, -10.492000, -25.620001 
1019.249023, -10.492000, -25.620001 
1019.249023, -10.492000, -25.620001 
1018.090027, -9.577000, -24.521999 
1016.992004, -10.492000, -23.363001 
1018.333984, -9.089000, -24.583000 
1014.674011, -9.089000, -24.461000 
1017.601990, -9.028000, -24.521999 
1017.601990, -9.028000, -24.521999 
1017.236023, -8.052000, -22.570000 
1017.236023, -8.052000, -22.570000 
1017.236023, -8.052000, -22.570000 
1020.468994, -10.431000, -23.363001 
1019.187988, -10.309000, -25.559000 
1017.419006, -8.174000, -29.158001 
1017.419006, -8.174000, -29.158001 
1017.419006, -8.174000, -29.158001 
1017.968018, -8.662000, -28.731001 
1017.968018, -8.662000, -28.731001 
1017.968018, -8.662000, -28.731001 
1017.357971, -9.516000, -26.962000 
1014.247009, -11.102000, -29.889999 
1014.247009, -11.102000, -29.889999 
1020.895996, -10.614000, -26.169001 
1020.895996, -10.614000, -26.169001 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.931030, -7.198000, -26.962000 
1016.138000, -8.845000, -23.546000 
1016.809021, -9.577000, -24.034000 
1017.296997, -9.821000, -23.118999 
1018.211975, -9.394000, -25.924999 
1022.237976, -11.407000, -23.302000 
1019.127014, -9.516000, -25.010000 
1016.869995, -9.150000, -28.181999 
1019.432007, -10.736000, -24.461000 
1019.432007, -10.736000, -24.461000 
1017.846008, -8.418000, -25.559000 
1022.664978, -10.309000, -26.962000 
1019.981018, -9.821000, -23.363001 
1017.114014, -9.760000, -25.986000 
1017.723999, -10.004000, -22.448000 
1016.809021, -11.163000, -20.556999 
1016.931030, -9.333000, -24.156000 
1018.090027, -10.309000, -23.240999 
1018.090027, -10.309000, -23.240999 
1018.090027, -10.309000, -23.240999 
1017.052979, -10.736000, -19.337000 
1017.052979, -10.736000, -19.337000 
